Date/Time,GF_LIVING_ROOM:Zone Mean Air Temperature [C](Hourly),GF_KITCHEN:Zone Mean Air Temperature [C](Hourly),UF_BEDROOM:Zone Mean Air Temperature [C](Hourly),UF_BATHROOM:Zone Mean Air Temperature [C](Hourly),UF_STORAGE_ROOM:Zone Mean Air Temperature [C](Hourly),BUFFERTANK:Water Heater Tank Temperature [C](Hourly),DHW_TANK:Water Heater Tank Temperature [C](Hourly) 
 05/30  18:00:00,25.47926323460009,25.0102642959002,25.56598087579615,23.807070808367307,25.03287775830301,59.60051519335724,50.500924276581294 
 05/30  19:00:00,25.749060079551768,25.21646836001534,25.62093436473268,24.13863275470874,25.16378931349167,59.540197938525225,50.366892247866375 
 05/30  20:00:00,25.74555945440356,25.1992492393264,25.54409879305603,24.11712863988508,25.202474548471987,59.4801290556777,50.5218652514539 
 05/30  21:00:00,25.713236616011134,25.157916547953274,25.49951965564607,24.089137602418305,25.21246136941514,59.4202223564173,50.70513415399118 
 05/30  22:00:00,25.679538543642785,25.11382553331317,25.466832170370484,24.05137054956584,25.20358095551839,59.360428061137945,50.32264530780671 
 05/30  23:00:00,25.618375730078945,25.073011521432186,25.415268506939192,24.027181835328893,25.18101001751711,59.300720137163765,50.71428264912444 
 05/30  24:00:00,25.106442221482563,24.733583889065528,24.95464960663088,23.717641541343372,24.88043433758819,59.2409329052596,50.40789914668946 
 05/31  01:00:00,24.682273740330693,24.386558301389208,24.623397169452268,23.36340224399211,24.641270492827015,59.180760169186975,50.55511163557196 
 05/31  02:00:00,24.401536504444444,24.145673069401447,24.46081404464804,23.198514275276104,24.504247433181746,59.120334421984424,50.53917520990958 
 05/31  03:00:00,24.161773848175468,23.95439539500998,24.344112536988543,23.099895039312013,24.404377948372712,59.05978617538829,50.52220813732465 
 05/31  04:00:00,23.940812398189564,23.832478204331032,24.248358182786973,23.07336873601973,24.33326774860066,58.99919366816972,50.5051900536414 
 05/31  05:00:00,23.712759847777978,23.677410846603653,24.155072221374034,23.016902551393443,24.25827611473916,58.93857900700295,50.48794785479628 
 05/31  06:00:00,23.510406221007365,23.538727726414944,24.07643631129792,22.965279264508546,24.191973319270623,58.87794511502089,50.469636603124215 
 05/31  07:00:00,23.598138435222236,23.5653442332798,24.244715560407872,23.037702785331504,24.26809095264192,58.81735836551305,50.32998483488678 
 05/31  08:00:00,23.555304474380613,23.579977968463353,24.25245386096686,23.076679866989828,24.25665252360499,58.75698430367159,50.57896640015551 
 05/31  09:00:00,23.182150186771793,23.420510543795935,23.9371530875229,22.90757567514088,24.04304598499516,58.69661435921423,50.69086130339545 
 05/31  10:00:00,23.174799307761724,23.49353434194098,23.925006286241867,22.872474686417117,23.998240192142873,58.63603492104219,50.28123960402202 
 05/31  11:00:00,23.20201196374278,23.719128802900457,23.938162172076446,22.920991310628064,23.991481399914406,58.57550749835095,50.67905986861682 
 05/31  12:00:00,23.232793250121425,23.896956638747284,23.967738627740992,22.95936647410978,24.025032459791728,58.515089509898175,50.32891478086664 
 05/31  13:00:00,23.30756522604198,23.97966416814954,24.047188131826598,23.04872211839816,24.12176213009754,58.454865418612144,50.626620968382994 
 05/31  14:00:00,23.47297798568885,24.032738221774558,24.2223572028529,23.163621795699935,24.239813763750025,58.39493336607866,50.379611788609 
 05/31  15:00:00,23.788634359306364,24.07493604166756,24.486121061570156,23.222037539863635,24.353490217723337,58.33530912565237,50.57078963400532 
 05/31  16:00:00,24.19935032361788,24.144185674678578,24.764178507360903,23.272652587509015,24.463923071700705,58.27598937839053,50.43167112560582 
 05/31  17:00:00,24.61971245765719,24.20996917480371,24.999229709336653,23.319259792637542,24.558348447898393,58.21696136229217,50.51325680795292 
 05/31  18:00:00,25.619931599295054,24.690411849841304,25.76247187601956,23.81878822943887,25.056652471432244,58.15845886041742,50.48659437701482 
 05/31  19:00:00,25.881156441872044,24.88986318506955,25.807540360434263,24.085574701829724,25.18408535177554,58.100733292110476,50.369939976069084 
 05/31  20:00:00,25.86446665199786,24.914494953849132,25.71880611935358,24.082501686050463,25.2303831086082,58.04325452762348,50.52004791677676 
 05/31  21:00:00,25.817651815992335,24.914179618532973,25.663860541068487,24.08005427184488,25.24896454870842,59.402970631908,50.7061143813632 
 05/31  22:00:00,25.754908335559364,24.889183532168264,25.605756919428607,24.048539706318977,25.239951462653725,59.92899294886705,50.32230325071423 
 05/31  23:00:00,25.660287278914886,24.84553481902823,25.529634706626837,24.002505684916613,25.201478202261168,59.86833185673685,50.714315192706025 
 05/31  24:00:00,25.127488669205004,24.52575231131995,25.057985858600595,23.70252441762056,24.897149718375307,59.80757159232668,50.40897121477319 
 06/01  01:00:00,24.691197474914123,24.2046483414598,24.721828804697964,23.366908155596306,24.656389042394938,59.746423186855836,50.555702147859996 
 06/01  02:00:00,24.433726943462638,24.02745673242483,24.57787013606204,23.24583344377539,24.53915196107484,59.685025301144314,50.53915785131905 
 06/01  03:00:00,24.199287039755664,23.898385026467352,24.46662862116404,23.19502892666755,24.451755305263703,59.62354821722831,50.52162647015993 
 06/01  04:00:00,23.987366579926096,23.782705570061456,24.377044793659273,23.153376064296758,24.379630305281196,59.56203515222067,50.50452817391933 
 06/01  05:00:00,23.789652766567052,23.670492724809268,24.299585761321858,23.10990205512938,24.31486036408624,59.5005090680013,50.48711330227583 
 06/01  06:00:00,23.622595889680106,23.56877637576121,24.23789600346798,23.063864272874277,24.257748351495692,59.43898131162919,50.46881912088135 
 06/01  07:00:00,23.73894965444946,23.634004880703454,24.419106098262137,23.14727586995077,24.343224061418415,59.37751944337007,50.33061664816894 
 06/01  08:00:00,23.73773647272,23.70028193407746,24.449355280256025,23.214350544398528,24.352390781728943,59.316290544275866,50.577447962488286 
 06/01  09:00:00,23.42327889830581,23.612064689801755,24.158661921316302,23.069105326652764,24.160901485467292,59.25510790423424,50.694831121149285 
 06/01  10:00:00,23.45685028661501,23.913065403419914,24.163017015373196,23.05233514767044,24.132418020655518,59.19375026054463,50.27658278240651 
 06/01  11:00:00,23.52016609823289,24.415528728793795,24.201765862846923,23.192814864090984,24.1789257770916,59.132486947083365,50.683232348411224 
 06/01  12:00:00,23.59436245060656,24.65137592007663,24.26235893394721,23.30165673041063,24.266253571561712,59.07143846426674,50.32989398993837 
 06/01  13:00:00,23.699386556322263,24.64593006021282,24.349770492220014,23.303598315485928,24.373208777673568,59.01065692894564,50.62318428825061 
 06/01  14:00:00,23.950715890484265,24.73201074031604,24.538738855870545,23.343851915733843,24.51227032988338,58.950183096383284,50.3873725330906 
 06/01  15:00:00,24.221430175704803,24.84052745971571,24.712067216499328,23.391053794695374,24.62620355217758,58.890059811445084,50.55920570416975 
 06/01  16:00:00,24.461433322461264,24.87707947779071,24.84860436335267,23.356528701049754,24.70681979514681,58.83021711278104,50.44673058524893 
 06/01  17:00:00,24.48116025395938,24.87656410902285,24.83030339454746,23.358613414570847,24.774383963575715,58.77062233346709,50.492800702867186 
 06/01  18:00:00,25.16520016252789,25.254950015334416,25.503897373398484,23.8026907565662,25.264360754133538,58.71147985334035,50.5083010737581 
 06/01  19:00:00,25.335945110900333,25.408494672299284,25.603749027023234,24.12943517972335,25.368584885015718,58.65311938831006,50.365370040209015 
 06/01  20:00:00,25.286518717276007,25.36356331118391,25.527846226992498,24.134604771613283,25.343577152940348,58.594960398037486,50.52276437715365 
 06/01  21:00:00,25.200578437516285,25.256805623967512,25.442851035094442,24.086333663892425,25.29041387396211,58.53683433073851,50.70465683939169 
 06/01  22:00:00,25.132518617790655,25.224269901842685,25.374043765963744,24.10107605500967,25.23804397936045,58.478725109342015,50.32283164216424 
 06/01  23:00:00,25.042701419198277,25.144218114648755,25.30442226249559,24.073219808639575,25.181493721859354,58.42062137763761,50.71423221241518 
 06/01  24:00:00,24.53594433531524,24.78285203143294,24.850962277383932,23.768391545101295,24.868159866216942,58.362387947685065,50.40763104796679 
 06/02  01:00:00,24.118249800096866,24.416258504877298,24.527831830318377,23.41549441944977,24.627968747318842,58.30374811911037,50.55503252357186 
 06/02  02:00:00,23.840438645437544,24.154364186931673,24.37088388284378,23.253112614519186,24.50192870198387,58.244857681767996,50.539205296533176 
 06/02  03:00:00,23.640293111340938,23.929589729333582,24.271467412064116,23.13840908586817,24.40667500243466,58.18586020506274,50.52238021533476 
 06/02  04:00:00,23.48783164385437,23.804239837067314,24.20951368085646,23.091432563106764,24.336119648157382,58.12681942664455,50.505323332687894 
 06/02  05:00:00,23.318585666556615,23.65137599813278,24.140753695993023,23.03388536665152,24.267734171385417,58.06775830910186,50.488022119562316 
 06/02  06:00:00,23.192968706625713,23.54554483237052,24.095853400595672,22.997045253890448,24.214419742446,58.63937380182835,50.46968571875452 
 06/02  07:00:00,23.39926641309046,23.766719298968795,24.310075407382016,23.115021185055276,24.32935220063849,59.95145419243915,50.330198834191975 
 06/02  08:00:00,23.464650956584848,24.060163697593516,24.358798128610495,23.212700033600743,24.34498259955997,59.889187262613845,50.577429518748204 
 06/02  09:00:00,23.18796804347557,24.184784129608392,24.077296981379877,23.107623779067936,24.173463465952118,59.82698116466453,50.69667370250039 
 06/02  10:00:00,23.15937837412918,24.207190809017,24.048443963550085,23.06150060141092,24.16611408101212,59.76464461480074,50.275181089979554 
 06/02  11:00:00,23.188317217918396,24.450729255329968,24.068843943922534,23.10581427218042,24.203076829367,59.70242506728084,50.68410598846016 
 06/02  12:00:00,23.30330476519088,24.69412812950042,24.142324203838488,23.191878487338904,24.281811199659458,59.64040131507866,50.32931783127914 
 06/02  13:00:00,23.4004805949139,24.70919839143925,24.22661720790154,23.281340186471425,24.399457312738914,59.5786422141053,50.62368040666966 
 06/02  14:00:00,23.63690759052659,24.723702198645032,24.425723479512055,23.35893614383148,24.523638515891022,59.51720681190515,50.387205934584514 
 06/02  15:00:00,24.005930164656476,24.78369094831009,24.686010659844737,23.396481003367377,24.64712937740302,59.45609187047972,50.55947235634085 
 06/02  16:00:00,24.416416490212995,24.876635832198296,24.939740683613177,23.458967524504132,24.768111538710286,59.39530528624414,50.446265346569476 
 06/02  17:00:00,24.748540346654877,24.923942253447493,25.097854751652427,23.484621412997434,24.854833015284097,59.334823673072165,50.49327278600136 
 06/02  18:00:00,25.66170270992084,25.386399475645913,25.8307732807954,23.973237975933845,25.365612409291437,59.27486357326319,50.50831491612007 
 06/02  19:00:00,25.853929530821173,25.60581520234732,25.883502300208608,24.332310525001436,25.518706501975576,59.21571199992602,50.365654505442386 
 06/02  20:00:00,25.902421453318336,25.64354465569742,25.873801255165674,24.387109260936484,25.58240886392202,59.15685366062506,50.521744856477895 
 06/02  21:00:00,25.930155144169014,25.63991330483749,25.862801956028804,24.40748172981927,25.60445981834141,59.098187846895854,50.70655082232142 
 06/02  22:00:00,25.931589982940388,25.645905335069386,25.834333096685608,24.434726578090807,25.60557849404063,59.039655009894716,50.322487186853394 
 06/02  23:00:00,25.850024836653745,25.59969659451825,25.760647997145057,24.43422083839544,25.579324830553062,58.981217675434785,50.71224846521588 
 06/02  24:00:00,25.35112797492183,25.24403830206204,25.295322800034082,24.121537091860695,25.269726567151995,58.92268848898901,50.40687385151269 
 06/03  01:00:00,24.93807604848589,24.90711536318222,24.949914514047652,23.756803752348223,25.00828544915302,58.86375172235054,50.553000297857324 
 06/03  02:00:00,24.663692516003824,24.678033546339393,24.784283950039555,23.5966968586968,24.872790590472192,58.80452407051938,50.53847567094487 
 06/03  03:00:00,24.39190921089901,24.489063442368586,24.64947271901046,23.52390177728282,24.775465748923708,58.74518682532397,50.52255496091729 
 06/03  04:00:00,24.11301010942167,24.243647937331282,24.516967603439742,23.39910030491437,24.66305733932413,58.68578435065868,50.506859050120866 
 06/03  05:00:00,23.884382489152156,23.99817023198787,24.409252528426283,23.257756015013726,24.559816560590882,58.626283527958975,50.49085703290785 
 06/03  06:00:00,23.741521807819066,23.900066637216597,24.35343102592108,23.218731562532177,24.49263567869431,58.56673016627664,50.47343924722888 
 06/03  07:00:00,23.92160546174587,24.13771268709511,24.56876065840244,23.34248701997492,24.579070921764764,58.5072231237919,50.32852454460297 
 06/03  08:00:00,23.950065512383176,24.3861088447798,24.60768979378917,23.44336177783414,24.58631836652277,58.44794984376612,50.5795497919287 
 06/03  09:00:00,23.64102554815667,24.48971549543691,24.31237690814696,23.330633888271954,24.4010703477056,58.38871514921381,50.69336245275413 
 06/03  10:00:00,23.65916727795082,24.738798971064167,24.316197551489548,23.322875416291456,24.395810183936558,58.32932302411365,50.281366470216575 
 06/03  11:00:00,23.737473691690965,24.97897973601912,24.36760595806968,23.38690645399644,24.447368528996616,58.270057183870605,50.676081370547614 
 06/03  12:00:00,23.852836113466047,25.143686809739087,24.454326335148856,23.468309016666847,24.54862341889408,58.21100691879585,50.34142983561301 
 06/03  13:00:00,23.98630642667716,25.197810377772434,24.55840793916875,23.562905425513062,24.66620619774215,58.1522532522316,50.608682961945064 
 06/03  14:00:00,24.20455170999257,25.214178870965007,24.738374988903892,23.6076447811736,24.77726972289846,58.09380201311017,50.40401033818893 
 06/03  15:00:00,24.55037438769972,25.24213748534333,25.004163454351197,23.650451954326673,24.886976775465037,58.03565026431986,50.53857016621514 
 06/03  16:00:00,24.961266298636115,25.28014767053555,25.279192602102363,23.709740351017707,25.013993842548228,59.67322542607262,50.46773389131495 
 06/03  17:00:00,25.191957531038685,25.338818915443646,25.34838213454624,23.767922500125625,25.117392392985664,59.920045209748054,50.46709938475305 
 06/03  18:00:00,25.836741196846404,25.76691528165957,26.069715790308987,24.22841525083275,25.61993112852768,59.859499584730486,50.53383118401291 
 06/03  19:00:00,25.782964869614524,25.961779937036674,26.14098098529673,24.574503798884344,25.77872841849581,59.7997580131169,50.36028130509404 
 06/03  20:00:00,25.73373864096323,25.957291054148012,26.09494010528546,24.596727497290992,25.835374118769685,59.74031884698989,50.52630699530253 
 06/03  21:00:00,25.711589975258413,25.870043751228813,26.058654181261005,24.528461398927142,25.83894658464569,59.68105225853877,50.70290462503327 
 06/03  22:00:00,25.750827735663254,25.824078983416463,26.04690864906556,24.50718503295634,25.83355895184341,59.62189199764104,50.32352493276623 
 06/03  23:00:00,25.83012166111473,25.772522214377737,26.025474367761227,24.513942659982405,25.801434943967323,59.56282022000207,50.713778300646446 
 06/03  24:00:00,25.586803052852655,25.36634479168969,25.598682594873768,24.15359683325635,25.465761300895146,59.50367398644386,50.40552500967959 
 06/04  01:00:00,25.132290521496223,24.90608098929532,25.224561467972272,23.719895306828082,25.176989900682003,59.44405271032378,50.553102788724054 
 06/04  02:00:00,24.84282703951172,24.589912224431934,25.04031769764893,23.534137247967838,25.015789980915745,59.384077825326465,50.53899790185654 
 06/04  03:00:00,24.550619487569236,24.33551734091424,24.867138857842807,23.425550131826917,24.874607100402557,59.32394918703847,50.523006333193706 
 06/04  04:00:00,24.263739032198963,24.04283807699173,24.691075641934106,23.282143824981745,24.72884947077648,59.26367229061596,50.507125913012835 
 06/04  05:00:00,24.00150913467426,23.789730372415132,24.55261923703857,23.171167829152225,24.59996809182314,59.20325745389066,50.49059852488364 
 06/04  06:00:00,23.800367397542352,23.623591084919234,24.451217805466072,23.09822194723362,24.4926031078611,59.14273066721281,50.47261148740519 
 06/04  07:00:00,24.00390241547998,24.04677601973794,24.655302175354887,23.268230074923697,24.597974708159697,59.08220503521727,50.32874110613076 
 06/04  08:00:00,24.039232514409512,24.697481001546244,24.69908711933825,23.483033712774482,24.63233080049601,59.02196044965724,50.578753272140574 
 06/04  09:00:00,23.68875018471443,24.922017376653024,24.39105445554294,23.415159901654373,24.451307057956296,58.961793754683924,50.696768641694824 
 06/04  10:00:00,23.627273331703353,24.851075079643213,24.35828217652608,23.353092682092505,24.45173933645672,58.901473928740224,50.27676214321522 
 06/04  11:00:00,23.66301557178364,24.821815316744818,24.397008894954283,23.40024115523446,24.518332034248143,58.84129885782872,50.68097602249525 
 06/04  12:00:00,23.747705938630002,24.898337821803054,24.464089031806246,23.503561894504074,24.602004256854723,58.78135794431331,50.335145783947524 
 06/04  13:00:00,23.82464336992602,24.948026268391793,24.529700676937868,23.587874790109346,24.667499327206034,58.72166472093662,50.616474568340834 
 06/04  14:00:00,24.02328034269487,24.973844959910288,24.679363443725112,23.619687593455993,24.72682483646279,58.66218343116951,50.39534231942947 
 06/04  15:00:00,24.29837163777747,25.032923094191897,24.872429703496785,23.64802048350936,24.803281146959563,58.602920521505254,50.549323149824005 
 06/04  16:00:00,24.642958643143544,25.06628520633275,25.111360774239657,23.66742042169667,24.890094430033297,58.54390020933069,50.45681717164077 
 06/04  17:00:00,24.645039146174526,25.0459468322175,25.055917219524577,23.66968328984073,24.960120491862522,58.485133934608484,50.480587810161765 
 06/04  18:00:00,25.38168764633929,25.44254425272348,25.762953970815477,24.11617698319373,25.455333629608738,58.426852344792245,50.52027702422014 
 06/04  19:00:00,25.607159854223422,25.639805581989613,25.9032167086397,24.471261880688534,25.604841323205967,58.36935783806417,50.36290624115065 
 06/04  20:00:00,25.670105298942808,25.67325579483739,25.914475170743053,24.525438162733163,25.66531974884841,58.3121470353437,50.52453586348147 
 06/04  21:00:00,25.695316079326556,25.673346097595445,25.906470289132272,24.54832136535952,25.688616011884392,58.255122748171914,50.70391788290653 
 06/04  22:00:00,25.70039055712045,25.66686337551809,25.88344516869867,24.55870933117124,25.68661591382825,58.198229685967185,50.32321574678825 
 06/04  23:00:00,25.681357488625263,25.642113301898696,25.8447694881975,24.547370699109507,25.667588013011578,58.14142458326969,50.71371460016978 
 06/04  24:00:00,25.224305756741494,25.316526702472583,25.402654053665543,24.248036616003674,25.37111630172751,58.08454401731246,50.405406163625884 
 06/05  01:00:00,24.84313420536656,24.966403485964236,25.08456703073342,23.884250624027455,25.134325602375633,58.03569560949656,50.55303364722198 
 06/05  02:00:00,24.63700680650465,24.762983278373234,24.95772925869258,23.745810281171355,25.037888694013006,59.938347967566585,50.538574201496424 
 06/05  03:00:00,24.443561197867133,24.596472066107314,24.853980344037254,23.668872447988704,24.95576654597563,59.911468738552806,50.5228015818985 
 06/05  04:00:00,24.25673041835639,24.43495794682373,24.76484026670502,23.599329173406037,24.881359238924247,59.85032338799222,50.50730586558623 
 06/05  05:00:00,24.099835505695257,24.313873646070647,24.69752101059524,23.567025137579762,24.82414169477005,59.789166300293715,50.491657879558446 
 06/05  06:00:00,23.90103894156676,24.169440956101887,24.60581206574637,23.517778909472327,24.759098915253546,59.72801644003182,50.47484792337035 
 06/05  07:00:00,23.996805712391414,24.156406107436354,24.76654897471022,23.56577273108295,24.828384379178313,59.666910157146134,50.327782756942334 
 06/05  08:00:00,23.980238634260086,24.181797414010422,24.774497193833604,23.618808248712337,24.821209384168817,59.606009029861696,50.58142398028633 
 06/05  09:00:00,23.57001510904691,23.987786504873867,24.416086919718364,23.42492468741912,24.577219677125765,59.54511653760094,50.688059444665285 
 06/05  10:00:00,23.49035035431273,24.077224562748004,24.350204628582553,23.302345917004402,24.478817230264426,59.483937137270914,50.286870830012376 
 06/05  11:00:00,23.45602887861862,24.441121542005483,24.320074420811714,23.35090401635318,24.442615612150007,59.42273477837036,50.67149503875767 
 06/05  12:00:00,23.405638280603267,24.622357967504616,24.285870499779364,23.369545028860486,24.415006188014168,59.36158081032234,50.341931738703984 
 06/05  13:00:00,23.3865556569308,24.483630767084335,24.293767838457736,23.358138299059625,24.441406479619342,59.30050446640532,50.61010395636424 
 06/05  14:00:00,23.565986900448195,24.430772626318358,24.452952173672145,23.379212516712204,24.525283441749973,59.2396141069409,50.39797808276633 
 06/05  15:00:00,23.92080586822363,24.424316704846984,24.731087020515762,23.394984973444895,24.633686588018655,59.178987608463984,50.54893916434882 
 06/05  16:00:00,24.33936471642683,24.434111897193095,25.022278635906623,23.412340225898777,24.738398659831226,59.118662159552684,50.4536975499067 
 06/05  17:00:00,24.787789728531827,24.43247934033176,25.288204044783846,23.41423564841755,24.826537772136348,59.058615816283805,50.48760599101964 
 06/05  18:00:00,25.836225366564513,24.903628470108995,26.025406183838395,23.89808220882505,25.338060353610032,58.99909700057375,50.5111454622312 
 06/05  19:00:00,25.829421361120623,25.102451965696034,26.06345723398339,24.21737249951004,25.47799005156049,58.940380764916384,50.36430416252597 
 06/05  20:00:00,25.855389484717445,25.105498475651636,26.01475001036053,24.210277334299988,25.525032682523445,58.88193071912029,50.52494793498171 
 06/05  21:00:00,25.850627216511974,25.070165998241777,25.99761517647255,24.172507998603315,25.533361870633453,58.823646114311366,50.70178435355324 
 06/05  22:00:00,25.916404550218132,25.04932651323573,25.975143669727355,24.15719556813178,25.52072346882823,58.76546905917123,50.32365120093692 
 06/05  23:00:00,25.9388004062803,25.025600826172266,25.91388583374399,24.15795831182359,25.48906990747126,58.707365607830454,50.716380330622066 
 06/05  24:00:00,25.41757980057008,24.698234740433833,25.431614297142037,23.866063579038848,25.174688225630067,58.6491618872493,50.4065146037941 
 06/06  01:00:00,24.956469918791953,24.33435499005962,25.064403716102625,23.542316363235418,24.910807737610916,58.59054285722753,50.55553352488293 
 06/06  02:00:00,24.645402335528896,24.07355757334037,24.87498581002538,23.380810973570657,24.75606206982036,58.53162279149677,50.53964648026652 
 06/06  03:00:00,24.37472407631844,23.876232772075234,24.72359505588398,23.280477907452163,24.639026919277736,58.4725531741245,50.5224475481524 
 06/06  04:00:00,24.122756673409157,23.71076823639594,24.59947538222677,23.208820219228024,24.5384226207793,58.41339809973409,50.50530743764151 
 06/06  05:00:00,23.878438825607184,23.526370990377693,24.48683771850872,23.117795740462977,24.4345897799403,58.354167113426094,50.48778377281482 
 06/06  06:00:00,23.69521766108428,23.41429246770805,24.40664691747993,23.062535656257335,24.35409368888938,58.29486823232635,50.46915221126202 
 06/06  07:00:00,23.884443989622866,23.753552976759053,24.589927995090264,23.19100960202007,24.444745492697812,58.23560274790856,50.33044084716269 
 06/06  08:00:00,23.90907202217396,24.09414262135431,24.620670730218848,23.292633585532826,24.453887559646063,58.17657608397598,50.576921735340406 
 06/06  09:00:00,23.479400784864108,24.13559203658417,24.28136825591738,23.1557176121753,24.24684286818767,58.11758682064427,50.69793436463228 
 06/06  10:00:00,23.42922497633914,24.274078986202245,24.252361964894618,23.105991348313008,24.214421903908544,58.05839066731531,50.27321595060845 
 06/06  11:00:00,23.494286063221054,24.567679476624292,24.270277117916848,23.18376399789224,24.212952346772585,58.94954025886069,50.68618702671949 
 06/06  12:00:00,23.50843217623546,24.655704281234808,24.270547230839007,23.217604267067145,24.24650115763481,59.941458475639,50.32760876344033 
 06/06  13:00:00,23.572683507127326,24.61852059066615,24.317223271513566,23.223488758445704,24.30683391028841,59.879077930811974,50.625668654784135 
 06/06  14:00:00,23.773438080287118,24.62940517715289,24.46427634377308,23.25145902843179,24.412522024506984,59.816932854040765,50.38477145404797 
 06/06  15:00:00,24.063681353900673,24.721884646169606,24.671453440779526,23.330141905320257,24.53727032429168,59.75509626929923,50.56253541502191 
 06/06  16:00:00,24.343015119744514,24.81471591979735,24.855019649619912,23.401384098865137,24.64869787432012,59.69358212806606,50.44311141592247 
 06/06  17:00:00,24.604761029656228,24.85630862342701,25.02249615796131,23.443226052280234,24.73899670547501,59.63236310116145,50.49711373405916 
 06/06  18:00:00,25.63441799424166,25.280380019053965,25.88406295406258,23.9229841084835,25.236284171195198,59.57166671233156,50.50444369556294 
 06/06  19:00:00,25.932306063959558,25.462166914718136,26.00331860401846,24.25576875236856,25.392196025448207,59.51175946767583,50.36634268692536 
 06/06  20:00:00,25.96589537751269,25.473671955715144,25.956114399819175,24.288424244277362,25.452046588525175,59.452157491119635,50.52153826995344 
 06/06  21:00:00,25.95601841974294,25.39972064776439,25.90820475787208,24.218069797402745,25.455239464946725,59.392731229477874,50.70621290522201 
 06/06  22:00:00,25.92335556399363,25.339051044780142,25.86379104189949,24.1637353968203,25.43706707849092,59.33340797537548,50.32241558121128 
 06/06  23:00:00,25.8621366989506,25.278287829970957,25.80225605232937,24.127106141837842,25.404245744875958,59.274149862782686,50.713044346261654 
 06/06  24:00:00,25.296889594380723,24.900403855411938,25.305578224903165,23.817457649691654,25.091149263638073,59.21479542945241,50.407856927028654 
 06/07  01:00:00,24.82562697207325,24.488855762469186,24.940116003861334,23.473418892603053,24.827677094977773,59.15502752802256,50.55469893232308 
 06/07  02:00:00,24.542603445485163,24.260541411376366,24.749648429730883,23.335832993789737,24.666863942121346,59.09496061566748,50.53902091329438 
 06/07  03:00:00,24.23537925147478,24.020774427799708,24.570257755161684,23.2201355865601,24.524443124827965,59.03472829976444,50.52228907055185 
 06/07  04:00:00,23.961716534336176,23.799333566652653,24.435491329373466,23.118889520061764,24.407367234019645,58.97436527042367,50.50562005036783 
 06/07  05:00:00,23.71583618190492,23.598928083835325,24.32880675938063,23.032014959385,24.306778391482744,58.91391372613059,50.488357806569155 
 06/07  06:00:00,23.52611975050577,23.453201169516067,24.258229729032106,22.97383714930899,24.230457565815662,58.85340053811517,50.46988423810942 
 06/07  07:00:00,23.685249368999642,23.652698351844794,24.448282053723002,23.094226917845887,24.32876094225086,58.79293296774855,50.32987862399234 
 06/07  08:00:00,23.73001497669759,23.97204657552174,24.48779663432192,23.207882751583135,24.343469346555562,58.732718969922836,50.578403294271155 
 06/07  09:00:00,23.395096725096362,24.1186951802261,24.201026436749373,23.10731002414792,24.146847791581376,58.67255429412694,50.69414226505717 
 06/07  10:00:00,23.39276165192736,24.572198104718964,24.209513381783452,23.16177501109223,24.16557928253588,58.61221601702465,50.279594941336065 
 06/07  11:00:00,23.429711944312288,25.06296712459535,24.243966096355962,23.339467609811763,24.255624054230534,58.55206989236214,50.678421474247024 
 06/07  12:00:00,23.441244460926853,25.18436833318839,24.278083985359313,23.395202608042194,24.360739592523156,58.49218738023313,50.33954134180071 
 06/07  13:00:00,23.505680878798643,25.074459358606322,24.356105465825703,23.429378677662694,24.49818306973554,58.43261205587315,50.610751887154386 
 06/07  14:00:00,23.73844456866905,25.0324904642897,24.571068635385966,23.487029001807986,24.64169639512876,58.373386540740704,50.40126927285369 
 06/07  15:00:00,24.119138719142914,25.04414446168318,24.86924970908249,23.542997426388567,24.773780449043464,58.3145129127788,50.542496659533455 
 06/07  16:00:00,24.57102592467995,25.06104171979577,25.163581293403254,23.57443060781929,24.88041322682546,58.25596434743033,50.46306119569709 
 06/07  17:00:00,25.02673271170404,25.047723576441925,25.413594439830383,23.573151664606875,24.955904051886826,58.19769187911071,50.473703350031755 
 06/07  18:00:00,25.851065596627617,25.4806785581461,26.09414619134528,24.04578787353669,25.456689087997407,58.13991910238729,50.52658043890322 
 06/07  19:00:00,25.776641837926512,25.667185329564262,26.13163991811266,24.376334977508716,25.588986668441834,58.0829281988441,50.361517338944985 
 06/07  20:00:00,25.755060014173367,25.668431965915918,26.074589056576215,24.39855314569865,25.632437156308207,58.044632816435964,50.52596299104848 
 06/07  21:00:00,25.756528009292037,25.60952386862099,26.037201724331624,24.369798648833964,25.640991713384704,59.9524345040953,50.70243356287344 
 06/07  22:00:00,25.827547406023726,25.502343503568177,26.007147744640143,24.280483070095283,25.600594121858403,59.91226610164088,50.32353302948176 
 06/07  23:00:00,25.95012308602893,25.34138857418901,25.943009991897917,24.136887140809016,25.523609122437087,59.85224952102498,50.71455076273601 
 06/07  24:00:00,25.43060430340853,24.886568611924027,25.43007046316314,23.729349252187454,25.16933776208078,59.79205797950566,50.40663597715603 
 06/08  01:00:00,24.923363266158493,24.413998517459245,25.035263141623147,23.35760762783082,24.873996931601933,59.73138836670354,50.555122495458164 
 06/08  02:00:00,24.58446622652717,24.083898017905927,24.812849144022323,23.190327461529705,24.693004530826702,59.67037073675899,50.53970796614607 
 06/08  03:00:00,24.273508666824064,23.797842219841634,24.623091662552497,23.066834940714557,24.53874580586338,59.609157726313285,50.52273302884499 
